file,shape_raw,shape_3d,air_ratio,is_outlier
cave_1286.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7394702526950097,False
cave_1287.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9550880609556686,False
cave_1288.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9589077261991279,False
cave_1289.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.782161742217781,False
cave_129.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6348470052083334,False
cave_1290.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5364583333333334,False
cave_1291.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8329709075218024,False
cave_1292.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5508829752604166,False
cave_1293.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9004781560380329,False
cave_1294.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.63934326171875,False
cave_1295.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9196597550266473,False
cave_1296.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.881725222565407,False
cave_1297.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5837411806564923,False
cave_1298.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3809000651041667,False
cave_1299.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.53515625,False
cave_13.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8450407279554264,False
cave_130.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8918390791545543,False
cave_1300.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.55908203125,False
cave_1301.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9651645394258721,False
cave_1302.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4019978841145833,False
cave_1303.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5168863932291666,False
cave_1304.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9665972096051356,False
cave_1305.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.908458621002907,False
cave_1306.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.57025146484375,False
cave_1307.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7185139027676841,False
cave_1308.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9779970627422481,False
cave_1309.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.014442621275436046,False
cave_131.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9604142063347868,False
cave_1310.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5290730794270834,False
cave_1311.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3859049479166667,False
cave_1312.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.80517578125,False
cave_1313.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8154751090116279,False
cave_1314.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8668757002483043,False
cave_1315.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4892781575520833,False
cave_1316.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.62890625,False
cave_1317.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9419427916061046,False
cave_1318.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.53924560546875,False
cave_1319.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6838700641957365,False
cave_132.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.59161376953125,False
cave_1320.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9573870518410853,False
cave_1321.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8185864825581395,False
cave_1322.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6967569986979166,False
cave_1323.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.783763796784157,False
cave_1324.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8345975654069767,False
cave_1325.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7459120639534884,False
cave_1326.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9548666310864825,False
cave_1327.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4514510280402132,False
cave_1328.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.42054263565891475,False
cave_1329.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.47149800145348836,False
cave_133.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.97265625,False
cave_1330.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.593276859253876,False
cave_1331.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8251792257146318,False
cave_1332.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4995524088541667,False
cave_1333.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.724285273588905,False
cave_1334.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8184398089268411,False
cave_1335.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6166585286458334,False
cave_1336.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.49810791015625,False
cave_1337.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9773053309714147,False
cave_1338.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9731809630874515,False
cave_1339.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8044750598049903,False
cave_134.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.44927978515625,False
cave_1340.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.600341796875,False
cave_1341.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7009655856346899,False
cave_1342.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5508015950520834,False
cave_1343.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9481830449067346,False
cave_1344.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.843994140625,False
cave_1345.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6727910004844961,False
cave_1346.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8732744556988856,False
cave_1347.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5185343424479166,False
cave_1348.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4818929036458333,False
cave_1349.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.66436767578125,False
cave_135.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9754709642986918,False
cave_1350.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3326822916666667,False
cave_1351.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9656428847202035,False
cave_1352.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9174175410307654,False
cave_1353.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9141859897347384,False
cave_1354.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6324869791666666,False
cave_1355.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5347086588541666,False
cave_1356.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6580796352652616,False
cave_1357.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.595947265625,False
cave_1358.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6555232558139535,False
cave_1359.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7249117119367733,False
cave_136.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4818318684895833,False
cave_1360.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8265579578488372,False
cave_1361.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9360876748728197,False
cave_1362.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9410069192102714,False
cave_1363.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3731415031492248,False
cave_1364.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.85797119140625,False
cave_1365.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8407881389292635,False
cave_1366.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8391553302143895,False
cave_1367.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8217565255571705,False
cave_1368.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6689046223958334,False
cave_1369.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4166666666666667,False
cave_137.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.877452761627907,False
cave_1370.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5528361002604166,False
cave_1371.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8639777131782945,False
cave_1372.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6171875,False
cave_1373.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3645833333333333,False
cave_1374.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5626017252604166,False
cave_1375.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.33298510174418605,False
cave_1376.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3783772786458333,False
cave_1377.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7975799797117248,False
cave_1378.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5252685546875,False
cave_1379.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5028483072916666,False
cave_138.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5080973307291666,False
cave_1380.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9475230135658915,False
cave_1381.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6233723958333334,False
cave_1382.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9692926924358043,False
cave_1383.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6032918294270834,False
cave_1384.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.53961181640625,False
cave_1385.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4912942102713178,False
cave_1386.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6958012543907461,False
cave_1387.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7216408899588178,False
cave_1388.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5085856119791666,False
cave_1389.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7405523255813954,False
cave_139.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8212360707364341,False
cave_1390.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4363606770833333,False
cave_1391.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.509765625,False
cave_1392.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.2731119791666667,False
cave_1393.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.63861083984375,False
cave_1394.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5648193359375,False
cave_1395.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.49432373046875,False
cave_1396.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8558988349382267,False
cave_1397.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7124553355135659,False
cave_1398.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.65655517578125,False
cave_1399.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4573567708333333,False
cave_14.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8735526624576065,False
cave_140.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.375,False
cave_1400.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.62744140625,False
cave_1401.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7178141276041666,False
cave_1402.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5546572189922481,False
cave_1403.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9447012021560077,False
cave_1404.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9014906772347384,False
cave_1405.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7452004602713178,False
cave_1406.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6123155697371608,False
cave_1407.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8636947750121124,False
cave_1408.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.889583617217781,False
cave_1409.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5699046526768411,False
cave_141.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.39166259765625,False
cave_1410.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6009928385416666,False
cave_1411.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8684153002361918,False
cave_1412.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6315104166666666,False
cave_1413.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6460978190104166,False
cave_1414.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6305262839147286,False
cave_1415.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3936767578125,False
cave_1416.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6152547200520834,False
cave_1417.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5032145182291666,False
cave_1418.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4261474609375,False
cave_1419.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5218912760416666,False
cave_142.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3792317708333333,False
cave_1420.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5437825520833334,False
cave_1421.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4946492513020833,False
cave_1422.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.523452640503876,False
cave_1423.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9348821122516957,False
cave_1424.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.509521484375,False
cave_1425.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6015625,False
cave_1426.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5565388997395834,False
cave_1427.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9040617240491764,False
cave_1428.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7337849934895834,False
cave_1429.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9553960755813954,False
cave_143.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9371574460998062,False
cave_1430.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6444905598958334,False
cave_1431.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7727864583333334,False
cave_1432.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5460611979166666,False
cave_1433.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5710856119791666,False
cave_1434.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6009724934895834,False
cave_1435.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5374959309895834,False
cave_1436.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4194539388020833,False
cave_1437.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9425247547238372,False
cave_1438.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8743186773255814,False
cave_1439.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.49566650390625,False
cave_144.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4918212890625,False
cave_1440.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9565741960392442,False
cave_1441.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6122124250545058,False
cave_1442.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7366914970930233,False
cave_1443.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.949211179748062,False
cave_1444.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.56634521484375,False
cave_1445.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5187581380208334,False
cave_1446.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5819905598958334,False
cave_1447.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5079345703125,False
cave_1448.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8683377051538275,False
cave_1449.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5712209302325582,False
cave_145.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5828653971354166,False
cave_1450.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5887247721354166,False
cave_1451.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.42852783203125,False
cave_1452.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4359012574188469,False
cave_1453.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9475750590479651,False
cave_1454.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6419881184895834,False
cave_1455.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9585434078246124,False
cave_1456.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4853515625,False
cave_1457.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9013189271438954,False
cave_1458.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4830729166666667,False
cave_1459.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5363362630208334,False
cave_146.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6105143229166666,False
cave_1460.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5587158203125,False
cave_1461.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.37353373682776164,False
cave_1462.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5763989825581395,False
cave_1463.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6595052083333334,False
cave_1464.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4681599934895833,False
cave_1465.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6369193616763565,False
cave_1466.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9802222436712694,False
cave_1467.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6701962966327519,False
cave_1468.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9355818874152132,False
cave_1469.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6184895833333334,False
cave_147.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5810750325520834,False
cave_1470.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5190022786458334,False
cave_1471.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7210385817890019,False
cave_1472.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4005940755208333,False
cave_1473.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5062662760416666,False
cave_1474.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7613979605741279,False
cave_1475.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5797932942708334,False
cave_1476.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7980256782945736,False
cave_1477.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.51470947265625,False
cave_1478.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5533854166666666,False
cave_1479.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9524872062742248,False
cave_148.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8927886726320252,False
cave_1480.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.773048578306686,False
cave_1481.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5823643410852714,False
cave_1482.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.693359375,False
cave_1483.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9102016715116279,False
cave_1484.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4258716198825097,False
cave_1485.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6978324476138565,False
cave_1486.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9600390057231105,False
cave_1487.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8745543014171512,False
cave_1488.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8687200028766957,False
cave_1489.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5230509440104166,False
cave_149.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9743898376937985,False
cave_1490.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4420166015625,False
cave_1491.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6854248046875,False
cave_1492.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6451416015625,False
cave_1493.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9475509288699128,False
cave_1494.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7075469734132752,False
cave_1495.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6912207788275194,False
cave_1496.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5333455403645834,False
cave_1497.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8201275019682654,False
cave_1498.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9166993133781492,False
cave_1499.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5571492513020834,False
cave_15.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9782610752785853,False
cave_150.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3963466910428779,False
cave_1500.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6949581175811531,False
cave_1501.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4276529947916667,False
cave_1502.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7834046829578488,False
cave_1503.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9847473617671996,False
cave_1504.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.49450825535973836,False
cave_1505.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7955161397771318,False
cave_1506.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8277597353439923,False
cave_1507.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4554036458333333,False
cave_1508.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.492919921875,False
cave_1509.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5491129557291666,False
cave_151.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5275065104166666,False
cave_1510.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9109194260234981,False
cave_1511.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7714389534883721,False
cave_1512.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.0,False
cave_1513.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5744222005208334,False
cave_1514.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5060221354166666,False
cave_1515.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6908536216085271,False
cave_1516.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.35845947265625,False
cave_1517.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.65447998046875,False
cave_1518.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4440033195554748,False
cave_1519.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9291031711785368,False
cave_152.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.49143047480620156,False
cave_1520.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.963825077973595,False
cave_1521.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9604061629421027,False
cave_1522.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9459696924963663,False
cave_1523.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4432373046875,False
cave_1524.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7729383365128392,False
cave_1525.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.43047859132751937,False
cave_1526.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9769239795300387,False
cave_1527.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9416560683139535,False
cave_1528.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7462707046390504,False
cave_1529.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5678507486979166,False
